Unique_ID,Category_ID,Review_Header,Review_text,Rating_ID,Own_Rating_ID 
125117,2,Four Stars,Good,971,1371
135893,3,SIMPLY SUPERB...,"I like the way it was, simply superb. But i felt a problem while using mobile on lying down, it doesn't respond properly ,screen suddenly changes from normal to zoom and gestures doesn't work properly when i touch the screen this is the only problem which i experience since a month.",972,1372
147665,5,It passed all my test,Not sure with durability Using from past five months No complaint,973,1373
154879,3,Perfect for workout and running,Sound is seamless clear. Built quality good. Battery backup of 6-7 hrs on continuous use. Full charge in 2-3 hrs. Overall worth the money for 999 got it during sale.,974,1374
131426,1,Good,"Got my iPhone before expected date, surprised and shocked",975,1375
142714,4,Mi A2 is a good phone,Mi A2 has a good battery life even it's 3010 mAh then also. The camera quality is good. And the sound quality is better and loud. But it doesn't have a 3.5mm jack and no radio option available.,976,1376
123777,2,Best Phone in this range if you just looking for a good phone not camera,"Finger print is good, camera of front is very good but back camera is bad.. Overall phone is very good.. Suggested to two of my friends they also bought it and are very satisfied.",977,1377
139155,2,Worth every penny,It'll change your perspective towards Money,978,1378
158571,3,Working quite good.,The product is working quite good. Impressed with the rear camera but an 8MP front camera needs to do a better job than what it is doing. The front camera quality isn't as impressive. I previously owned a phone with 5MP front camera and it worked better than this. Rest no serious complains as of yet.,979,1379
127445,2,Nice,Good Price,980,1380
119649,2,Fraud over Refurbished,"Candid Feedback to all the Amazon Viewers out there: STPL Seller seems to be a big FRAUD I have received a REFURBISHED product which has following issues simply at the start of the device with NO SIM - Phone takes about 60-80 seconds as recorded by Stopwatch to open any app - Heating way higher simply in a 10 mins call - With hardly any usage within 8 hours phone drains from 100%to 30%battery - At last as a Prime customer Faced Horrible CUSTOMER EXPERIENCE from a fake Supervisor called Saiqal who changed his name as Rakesh as next level and finally hung up on me. HIGHLY DISAPPOINTED to see that for our HARD EARNED MONEY INVESTMENT,EVEN A REPLACEMENT FROM AMAZON IS A HIGHLY STRUGGLING JOB. This WAS CERTAINLY My first ONLINE MOBILE PURCHASE AS A PRIME MEMBER AND RECOMMEND ALL OF YOU GUYS PLS VISIT THE STORES INSTEAD RELYING ON THESE FRAUD ONLINE VENDORS RIDICULOUS WHEN AMAZON TEAM ALSO DOESNT SUPPORTS YOU WITHIN THE TIMEFRAME TO ACCEPT AS A REPLACEMENT",981,1381
128894,3,I liked it,Good pdt and easy for travelling Once completely charged...it can charge mobile 3times in a day,982,1382
139334,3,It's a great speaker for its size,It's a great speaker for its size.....superb for a room size of 10*10 Must recommend...... Bass is okay not excellent,983,1383
162794,4,Very good,Very good,984,1384
169120,5,duplicate product,my sd card stopped working in 3months. its not a genuine one,985,1385
124012,1,Reviewing M30 by M30 for M30 buyers,"Fingerprint reader: Better than what I expected. Quality of fingerprint reader is better than samsung j6. Camera Quality i think always been a issue with samsung budget phones. But triple camera feature in this range made me happy. Battery life is lot better. It can last for a day easily while using it at max(Multimedia, video shoot, Data) . No idea about while gaming. Sound quality is as always good. Fast charging charger is also an added advantage. Overall a good phone whithin this budget.",986,1386
147148,1,Simply Worst Service From MI.,Not Recommended at all.,987,1387
118442,1,Works as it claims.,"Bought this for 699, the packaging was just a plastic but the product was safe. I plugged to charge with my redmi note 4 charger and it was fully charged in almost 2 hours as it came 50% charged, and then I charged my phone, it took 1:45 minutes to charge from 13% to 100%. Let's look how it performs",988,1388
128954,2,Good phone,Good phone,989,1389
166939,4,A wonderful iPhone Xs is.,Yes this iPhone is far better in the battery life department than other iPhones. It’s fast too. Easier to use and overall a great product.,990,1390
157380,5,Not such great pics,The camera does not give as great quality of pictures as per its features shown. Infact the camera of the Vivo V15 is the best as the pictures are really fabulous.,991,1391
155321,1,Pathetic product/service- not expected from JBL or Amazon,Stopped working within 3 months..... Red led is glowing continuously whether it's in charging condition or unplugged.....,992,1392
133494,5,Don’t buy this phone,Hundred percent waste of money,993,1393
116618,4,My phone Iphone ♥️,"Best Ph ever, fully satisfied with the ph n service aswell.",994,1394
151417,2,This phone heats up quicker than an iron box plugged in,"Poor customer service experience from Amazon and poor quality of the phone. The phone heats up very quickly when put to charging or talking on a call for like 30 minutes at a stretch. Took it to Apple care and they did a ""software update"" that did no good. Amazon did not want to help with the refund/replacement either.",995,1395
170758,2,👌👌👌,👍,996,1396
145890,4,Nice product,Nice product,997,1397
153244,4,Doesn't seems to be purely 10000 MAH,"Received power bank is not able to charge Note 7 Pro twice fully. not satisfied with the product. ideally if it's 10000 mah, then it should at least provide 2 full charge for Note 7 Pro which has 4000 mah battery.",998,1398
131799,3,Very helpfull,Great book for GS fundamentals.,999,1399
159317,2,Great Book.,This book is just amazing.If you really want to learn something new or serious about making a difference .YOU should read this book.,1000,1400
116514,2,Honor band... Buy,Best,1001,1401
170097,4,BINGO!! GREAT DEAL BY AMAZON,the product doesn't need much words as it is value for money. i got it on additional discounts while the prime sale was on. overall happy to have a butter smooth operating unit at pretty decent price.,1002,1402
138000,2,Sensors Stopped Working,"Initially when I bought the watch, everything goes good but suddenly after an update all the sensors stopped working. Now its just a normal watch. Don't know Samsung giving watches like this.",1003,1403
114446,1,The best ever phone from Apple,Awesome phone......,1004,1404
166109,4,Worst and worth less,Worst mobile seen in my life.... Samsung care also don't know what's the problem in camera quality...it's not worth don't go for it... please... they simply cheating with some Bokeh effects.. Amazon clearly knows about this waste product that's why they not providing return option,1005,1405
148548,2,Ok phone camera mai dust aagyi hai front camera,Okay hai ... But jyda khas nhi h selfie or back camera okay...Display hd m mja nhi h ok,1006,1406
133629,4,Emi Charges are included,I am bought this phone no cost emi but my credit card bill is generated emi amount are included.,1007,1407
152479,4,Overall Good Phone with Limitations indeed,Pros: ✓Pure Android with fluid experience ✓Camera Centric smart phone ✓20 MP front and 20+12 MP rear cameras ✓Gorilla Glass 5 protection ✓Running on Android Pie and getting regular updates under Android One Programme ✓Type C port ✓Snapdragon 660 ✓Fast Charging Support Cons: ×Low battery capacity ×Lacking 3.5mm audio jack ×Big Bezzels ×Rear camera bulging outwards ×Rear camera vulnerable to scratches without cover ×Outdated design ×Lacking software features which MIUI offer ×Low on the side of software features ×Lack of fast charger in the box though supporting fast charging ✓Scope for slashing price further,1008,1408
157328,2,Five Stars,The book quality is very good. The book gives you a life changing experience. A must read book.,1009,1409
142872,3,Missing finger access,"Missing finger access, normal camera , Look wise phone nice",1010,1410
139792,2,Lovely but some drawbacks are there.. over come this jbl.. otherwise it's too good..,It's good.. but compromising making quality...,1011,1411
142582,5,Disappointed,"Many features are missing in the phone, like call recording, dual app, screen shot capturing and many more ready to use app are also not available...",1012,1412
119050,2,Good camera.. I but blast any time,Camera is good... I but product getting high temperature when using the.....,1013,1413
146388,3,Awesome,Nice product....like a lot....,1014,1414
132822,4,Hanging problem,Hanging problem,1015,1415
120904,3,Wōrst phone ever,"Don't buy guys. I purchased it and returned due to somany problems..while taking images phone is very slow.battery back up is very poor.getting sot only up to 4 hours without gaming., Sensors are complaint.worst phone I used in my life.It also have network issue.The data and calls are cut automatically.",1016,1416
129516,4,Perfect in price range,"Good price range product, looking if fine & smooth in handling but the battery life is too short",1017,1417
141243,4,Bang bang,Just mind blowing,1018,1418
163191,4,Very good performance,Very good performance,1019,1419
151497,3,Excellent,"Portable speaker that must buy for Home Partie,Travels ,Office Occasion ,",1020,1420
118288,3,Exactly never like before,Boom..! Device.,1021,1421
123246,2,Lots of Issues within 2 month of usage !!,"Expected a lot from the replacement i got for the earlier defective unit. However the replacement unit too has gone bad within 2 months of usage. Speaker produces jarring sounds very often, con-call feature is not working & the screenshot feature too does not work on every attempt. Its a bad buy !!",1022,1422
130880,4,Best phone in best budget,Good selfie picture quality..good sound..good battery life alll over proud to be young,1023,1423
112852,5,Awesome SAMSUNG M30s,"Another best phone from Samsung. no heat issue,low temperature even re-charging time also,48 mp good CAMERA , better than Mi Note7pro camera .amazing slow motion feature,and wide angle. Quick respons rear finger print reader.2 days full battery back up with day time mobile data ON.No Heat even after 1hr45minit continuous talk.but no ear phone in the pack.",1024,1424
112136,1,Amazing Experiance,"Amazing Product & Service by Amazon, Perfect delivered.",1025,1425
145411,3,Nice phon,Nice phone,1026,1426
141252,2,Good,Just ok,1027,1427
124897,3,Awesome,Go MI,1028,1428
113729,2,Best Buy,Awesome,1029,1429
147978,5,Be smart buy smart.Go for the stick if you have speedy WiFi above 4 Mbps.,Nothon to tell as it is working fine.,1030,1430
166507,2,Great,Worth of money,1031,1431
167110,1,good,all good but battery life little bit less,1032,1432
118938,1,Value for money,Camera could be a bit more clear in night mode,1033,1433
131722,3,Brilliant Buy!,"Great Product and was delivered in a very brilliant packaging no chance of even the slightest scratch on it! The Haier Service was beyond my expectation, Professional and very helpful technician made it so easy to understand the basics to operate the regulators! I am sincerely happy and satisfied with this purchase! Buy with confidence on the packaging, delivery of Amazon and the service side as well from Haier. Thank you Amazon once again!",1034,1434
163033,3,Good book,Very good book. Inspiring and motivating.,1035,1435
165351,4,Flipkart is better,What the **** I received tv 10 days ago no one contact me for installation. Worest experience ever.,1036,1436
148796,2,Happy,One of the best laptop i came across. I like the product and the gaming feature is awesome. The battery life is good and the Brightness is nice.,1037,1437
156310,3,recommended,"Superb product. It is highly recommended for fitness freak people, Not for those who just want to show off. Accuracy in step counter and sleep tracking is just awesome.",1038,1438
111575,1,Good product,"All Application are moved to sd card, this really a good product",1039,1439
136103,2,Good phone,"I liked this phone very much, that's why in my family I have 4 redmi note 5 pro",1040,1440
169324,1,Good robust product.,nice product.,1041,1441
168478,2,great one,hey! this is a great phone. can I get a free sample of this phone and I would lile to promote this on social media,1042,1442
127237,1,Good,Good,1043,1443
113817,4,Awesome,Awesome Mobile I am very Happy with iPhone xr🌹,1044,1444
143460,4,Battery dried,"My iPhone battery drained within 20 days, don’t buy from amazon, they have no return policy. I am trapped!",1045,1445
147710,2,Not bad,Not up to the mark,1046,1446
157755,3,Mic not good.,The mic is not good...sound quality is nice. While using this for calling and gaming the other person can't hear you well since the mic's quality is bad... I wouldn't recommend this product is you're a gamer..!!,1047,1447
152430,1,Nice phone with good battery,"Pros: Battery: Nice phone with good battery back up, lasts for almost 1.5+day on a normal usage (Data+Calls). Picture quality is good, notch display is good. Looks premium & has a perfect fit in hands. Camera: Portrait mode clicks nice pics. Cons: Camera: is not that good, my previous Redmi3S had much better.",1048,1448
167553,5,TV,brilliant,1049,1449
147708,1,It’s too bulky,Not up to the expectation,1050,1450
147560,4,Not nice,Not nice,1051,1451
164299,3,Assam,Very nice product Assam sound quality,1052,1452
169601,1,simply the best,perfect picture perfect sound perfect pricing :) what else you need. just waiting if amazon prime videos app is available over it,1053,1453
141438,2,Fast and elegant laptop,"Laptop is fast. Boot time is less than 10 seconds. Screen is overall good, but view angle could have been better. Full points for feel and look. Decent speakers.",1054,1454
127177,3,Great,Good,1055,1455
158745,2,Budget friendly,The screen so big and features are so good . It is budget friendly and quality is very good.the remote is very good.,1056,1456
111468,3,Battery issue.Defective piece,After using for 2.5months phone battery started giving problem which was not expected.,1057,1457
146835,1,Where is bill ?,No fingerprint,1058,1458
110479,2,Best,A,1059,1459
114125,4,Happy,Awesome man m love with the product♥️,1060,1460
163061,3,Good DSLR camera,Very good camera and for intermediate and professional level. Value for money..,1061,1461
111561,4,Alexa is awful at seraches,"Alexa is very bad in searching things. It every time says ""Sorry I don't know"" bleakly. She even cannot tell about the search engine she uses. For your information, she using Bing. Yucks! There is only buzz for alexa while google home is far far superior than it. Very bad experience. I'm not at all amused by this. Rest of the things are at par with google home but google home wins in the end. And alexa ""Sorry I don't know"" but you're a garbage",1062,1462
117342,3,Smart tv,Best one,1063,1463
153695,3,The best one of its features,Samsung M30s is an excellent choice with all latest features. Its battery life is amazing and highly effective. I feel unsatisfied with the performance of cameras. However this is a very good budget model at affordable price. I like the product.,1064,1464
169808,4,nice phone,"redmi 6a is nice phone but not great ,poor selfi camera picture quality low plastic desgin good perfomance for battery life budgut phone 16 gb storage usable only 8 gb display light not impressive but 6k budgut phone",1065,1465
149625,4,"Good phone, camera could have been better","Overall good, camera a bit weaker compared today Samsung or even Motorola phones at the price",1066,1466
155285,3,Five Stars,Still working good it is not hang like my older one Android mobile which had 2 GB RAM,1067,1467
160433,4,Value for money,"This phone rocks..apple Totally nailed it... earlier I was using realme 3 pro ..than I decided to buy iPhone 11 pro ..at first I was hesitant to buy it because of it's price. But than my uncle suggested me to sell kidneys,if I wanted to buy this . I had to sell both kidneys because one was not enough . Never regretted my decision , such a value for money , whatever u want to do -play games, watch movies etc this phone is best .There is one problem though , uncle is no more 😥",1068,1468
116461,3,Best,Best,1069,1469
140755,5,Bad experience ever i had.,Its totally wastage of money Camera quality is like old Chinese phones. And the price variation i bought it in 10999 and now its 8999 only after a month.,1070,1470
163427,4,Kevin👍,Very good product,1071,1471
142559,1,Worst phone replacement policy,Major issue is earphone not supported in note 5 pro. I tried installed blancco smart check app as per the Amazon policy to return this phone but it showed results as working fine even if earphone is not supported. Now I see customers support is currently unavailable and unable to return this phone.,1072,1472
127939,2,Good budget phone,Good budget phone,1073,1473
153546,4,Iphone7 best bet,Rs 42.5k is the best bet,1074,1474
132730,3,RAM Slots 1 or 2 ? Poor performance - Updated,"HI, I am writing this review after using it for a month for doing development on Visual Studio. The laptop performance is pathetic. I decided to do a RAM upgrade. I thought while buying, looking at Amazon's product specs (pls see the picture) which said there are two RAM slots and hence I can do an upgrade to 12 GB. But when I spoke to HP Technical support, they were not sure. They asked me to check if it has two RAM slots. The Gadgets now page states that it has only one RAM slot. (please see the picture). So buyers, pls check with Amazon or HP before buying. I will come to know the status after I take it to HP's authorised service agent. Updates on 18th Sep. Hi, I would like to update for the benefit of those who had read my earlier review. I managed to speak to HP and got a confirmation that the laptop does have two RAM slots. I have bought an additional 8 GB RAM card and have installed the same on this laptop and the laptop is working fine. So now I have two RAM slots - one with a 4 GB Ram card and another with 8 GB Ram card. The laptop shows 12 GB RAM and I am seeing a marked improvement in performance.",1075,1475
124299,5,Very Decent speaker. Worth for price.,"Flip 4 is decent sound with base, works well for my requirement, sound is clear crisp and looks very classy, but it is not very loud, any one want high volumes can go for JBL charge 3, sound quality is very good, battery looks Okay, i tried playing it continuous for 5hrs. Worth for this price . JBL has gain trust of millions. Not tried any test for waterproof. Once again its not very loud but it is very very clear and crisp with okay bass.",1076,1476
119510,5,Except camera quality overall good. I am not recommend this product.,Camera quality very poor as mentioned 48 MP.,1077,1477
110384,4,Special most features in MI A3,"48 mp main camera and 8 mp wide angle camera are awsmm,speechless..as my view, it is one of the most fabulous smartphone in MI product designed by xiaomi for its most special feature ""ANDROID ONE"" with GOOGLE which will be soon updated by android 10(Q)..screen is also good as it is amoled..Fingerprint sensor and faceunlock are also beautiful..",1078,1478
141522,3,A beast inside a plastic packaging,Let's come direct to the point....... Pro's 1. A big massive battery lasts easily 2 days 2. Super amoled screen 3. Performance Cons 1. Plastic build 2. Doesn't have a gorilla glass 3. Some times for a minute or two the phone gets slightly heated on the upper part when you download any file . I think these 3 pro's and cons will help you ....just go and grab in price segment 13k,1079,1479
148380,2,Ok,Ok,1080,1480
114626,4,Nice product,Awesome product worth quality,1081,1481
143704,5,Poor phone,"Network issues, voice issues, and no returns , and all this stared after d repalcement window closed , so a phone gets bad in 20 days its very very sad!",1082,1482
147288,3,Not bad,Not bad,1083,1483
134063,2,Perfect buy in this price,I am writinh the review after using phone for 10 days Best things about the phone which i observed are following. - unbelievable battery life u will experienced after using whole day u will lose less than 50% battery - camera quality is good. U Can takenclear pictures using 48 megapixles. - Phone is having 6000 mah battery however phone is kight weighted - easy to grip -sound quality is also good Till now no adverse feature observed in the phone Perfect buy in this price,1084,1484
151103,3,Not satisfactory,Picture quality is not satisfactory.,1085,1485
166933,3,A good budget phone,Yes it met my expectations But the front and rear camera are below par,1086,1486
129847,4,Ok,Good product,1087,1487
157832,4,Doing spiritually is satisfying,The narration of incidents to make us understand spirituality and working and living life in godliness and it should be read along with his videos for full benefit,1088,1488
111724,3,Good,All good.. thanks to MI..,1089,1489
161303,4,Ultimate phone,Ultimate phone,1090,1490
151454,5,Didnt expect such a low quality from BOAT,Poor quality for charging. My one plus one charge so slowly. Didnt expect low quality product from BOAT,1091,1491
110040,2,Is the laptop worth buying?,"#This is a review after fairly one week of use This Laptop is really very good. It has one of the best features that an ideal budget gaming laptop should have. It has a 1TB SSHD(You can consider it to be a storage system which lies between a normal HDD and an SSD), which is really very fast, alongwith a 128GB SSD, which makes the system even more faster. This is the reason why it takes not more than 15 seconds to boot up! This is really incredible! It is powered by Intel core i5 - 8300H, which is better than Intel Core i7 - 8550U! Talking about its Graphics Processor, It has an NVIDIA GTX 1050 with 4GB VRAM, which is ideal considering its price. I've played a couple of games, CS:GO and Apex Legends. Both the games have really eye-catching graphics. The laptop has no problem at all in running both the games. The FPS count in both the games were within 50 - 60(for CS:GO) and 40 - 70(for Apex Legends) which is mind - blowing at this price! (FPS drops when the charger is not plugged in). Talking about its cooling, it just takes the prize over that, as its cooling is one of the best, not between the budget segment, but also between the expensive or flagship gaming laptops. The track-pad is big enough for daily use(The gestures are very useful). The keyboard is also amazing! The flow and the responsiveness or feedback given by the keyboard is just wonderful. With the red - backlit keyboard(With 3 levels of brightness), the keyboard looks fabulous. The screen is also very good. It is a FHD IPS - level display, with crunchy colours. All the necessary ports are available on the laptop except Type - C port, which is a negative point I found on the laptop. Also there is one con, the screen is fairly big, it is 15. 6 inch, but the bezels around the screen are big. This is a point of personal preference where some might like bezel - less screens, whereas some may like screens with big bezels. The webcam fitted in the laptop is very bad, as expected, which should not be a problem for most of the people. One thing which I liked about the laptop is that the stereo speakers present in the laptop is very loud, which is surprisingly very good, as this is the problem of most of the laptops, where the speakers remain the weak - point of many expensive laptops, being a powerhouse. But this is not the case with this laptop. The speakers are really good in this laptop. Lastly, my final verdict is - YES! THIS IS DEFINITELY A LAPTOP WORTH BUYING. This is really a very good deal at this price point.",1092,1492
115151,2,Bad,Bad product after 6 month product was death,1093,1493
153284,3,Perfect phone under 10K!!!,Received yesterday Battery Backup is awesome Camera is also good considering its price A perfect ergonomically designed phone.,1094,1494
166043,2,Don't Buy ..,Worst decision ever to buy this laptop. Its very heavy and its looks are not same as it is shown in the pictures.,1095,1495
151975,1,Awesome... but No autoplay option.,"Product is good, but there is no autoplay option.everytime you have to go to input menu and select AV to see the channels. This will problem to illetarate people. I wish this problem will resolved in next android update.......Good product....I heartily suggest this product",1096,1496
123483,4,Supop,Fantastic,1097,1497
112418,3,Battery life :(,"Amazing picture quality works well in lowlight situations but the battery is a huge disappoinment but it's cool deal for this budget,i bought this phone for 17k (128gb).",1098,1498
139903,3,overall phone is good package,"It's nice phone after using for more than 6 month can say.. battery life is good, camera is somehow ok.. But overall phone is good package",1099,1499
133033,2,Best phone mid rang,Healpful,1100,1500
153948,3,Good Product but Screen resolution should be FHD insted of HD+,"Screen is not FHD hence video watching experience is not so good, rest other is good , finger print scanner is bit slower",1101,1501
124550,4,Very good,Front camera is awesome but batter discharge very fast,1102,1502
163610,2,Good,Very good project,1103,1503
140726,4,Must purchase this if you are looking for a stunning mobile phone,Its slim light weighted and amazing camera quality. Battery back up is excellent. Purchased at excellent deal price. Thanks amazon.,1104,1504
124209,3,Superb price thanx to amazon,"First off, the battery life is INCREDIBLE! This is the first phone I have used where I can get two days of use on one charge! I would regularly charge the phone overnight one night, then go to bed at midnight with 55-60% left the next night, leave it unplugged, and finish the next day at midnight with around 2-5%. The size of the phone was just just about perfect for holding/scrolling with one hand, and I usually wear men’s size medium gloves for reference. The notch didn't bother me when using the phone for basic functions, but was annoying when watching videos; and I was a lot of videos on my phone, so that was kinda a deal breaker. It’s not that the notch bothered me by covering content, but rather the aspect ratio was based off the bottom of the notch instead of the top of the screen, so 18:9 aspect ratio videos either always had gaps around the notch, or they were cut off when zoomed to fit; 16:9 videos obviously didn’t fill the screen nicely either and made for a viewing experience closely resembling that of the older small iPhones. I also didn’t like the 18:9 aspect ratio in general as most videos I watch are still in the more common 16x9 aspect ratio. Face ID was very cool when logging into apps and websites that use password, but it wasn’t very consistent when unlocking the phone in the mornings (when half my face was shoved into a pillow and I looked like hell), when the phone was oriented sideways, or when the phone was lying on the table; ultimately, I reverted to turning off the security entirely. At that point, the notch became even more of an annoyance, since I wasn’t using Face ID; however, I did not use Touch ID on older iPhones either. With that being said, I do like Face ID better than Touch ID of previous iPhones. Another downside to the iPhone XR is the resolution. While the screen is indeed VERY nice to look at, the resolution was less that I would prefer. I would not have noticed the lower resolution of the screen if I had not been comparing it next to the iPhone 8 Plus. The problem is not with the screen itself, but that some apps had downsampled the display to 720p, instead of 1080p, which was very noticeable. I would say the iPhone XR screen is better looking than the iPhone 8 Plus in terms of producing deeper blacks and slightly better colors, and the lower resolution isn’t noticeable except for some apps as previously mentioned. Overall, the iPhone XR is and awesome but, and I recommend it, but I ended up returning it for the iPhone 8 Plus simply for the wider screen with 16:9 aspect ratio, and higher resolution. Thanx to amazon for the speedy delivery and price",1105,1505
140414,2,Its all fine but very slim,"Its all fine but very slim, phone width is very less but yes it looks like iphone (Width Size and overall look). If someone likes a wider phone then I won't suggest/recommend it.",1106,1506
126604,4,Good,Good,1107,1507
168893,2,Superb Laptop value for money,"its been almost 4 hours I am using this Laptop and trust me I am loving every bit of it, its handy, looks cool, sleek, its beautiful, its light yet super fast. battery charges quick tons of good things, 256GB SSD and 8 GB of RAM are the main highlights the only thing that could have been better is the screen but then its under 30000 so not a big deal HD+ display is still good enough. thumbs up and thank you HP, thank you Amazon.",1108,1508
110845,4,Superior at this price range,A pretty good pruduct at this price range,1109,1509
140656,3,Power bank not charging,"Its not even one month am using this product and it has already started showing up problem...the power bank itself is not charging....even if i keep it whole night for charging, it gets charged by only two bars",1110,1510
121283,3,DSLR designed for both beginners and experienced,"Easy to Use & Handle and has got lots of advanced features like touch enabled, Smartphone connectivity,time lapse but 18~140mm lens feels little heavy while using with single hand.",1111,1511
118551,5,Broke within a week,Broke within a week.,1112,1512
151980,4,Product came on time,"Product is good, picture quality is not that great",1113,1513
133066,5,Heating up,Heating so fast in use after 15 minute of use,1114,1514
137078,3,Nice product,I was happie with my 1st I-phone 😀 through amazon worth the price,1115,1515
132391,4,Great,Great product. Bit heavy but charging power is great. Lasts for long and can charge my phone 6-7 times fully. Highly recommended.,1116,1516
133713,3,The Alexa functionality is very appealing.,"I am happy with the product. More power, a lightning-fast processor, support for 802.11ac Wi-Fi, and a new antenna design, Fire TV Stick 4K allows you to enjoy a more complete 4K Ultra HD streaming experience. You can download various android applications and stream (Hotstar, Netflix etc. apps but subject to subscription)",1117,1517
149633,1,Awesome beast,Overall great android phone. Fingerprint login would have been better as I am also an iPhone user. But Best in android.,1118,1518
151267,1,Not worthy poor quality,"Please don't buy guys I have received faulty one, after using 10-15min Mobile starts heating. There is no return policy not accepting replacement aswell if not reaches mobile heat more than 48dc In my case it reaches 40c it's really very bad and unfair from Samsung",1119,1519
126550,4,Nice,Good,1120,1520
125578,1,Good,Good,1121,1521
166485,2,Great product,Worth it.,1122,1522
137612,3,As rugged as a rope!,"If you break wires too often, this thing is for you. Firstly the enormous length gains that you get from your boring usb cable are pretty impressive, but then comes the durability, well to say the least it's as strong as a rope. The only downside being, it's not easily foldable, so might cause an issue when used at some particular angles.",1123,1523
113612,4,Nice phone,Awesome,1124,1524
114676,5,No fm,Awesome product...,1125,1525
169455,3,Five Stars,ok,1126,1526
136897,1,₹10800/- for 6gb 64gb 👍,I think this is the best budget phonein Amazon. I got 6gb 64 GB @ ₹10800/-,1127,1527
169600,2,Five Stars,perfect phone... got the delivery at time..,1128,1528
155312,2,Do not buy,Stopped working after 6 months. No more mi products for me,1129,1529
119207,3,Over all medium,Camera not working at lower light. Other is also average performance No extra feature. You can only use this as normal Android phone. No graphics no exta feather.,1130,1530
144237,4,Nice,Nice,1131,1531
126014,5,Good,Good,1132,1532
132559,3,Awsm,Grt phn,1133,1533
163474,1,Low price good looking and nice,Very good product finger print reader is such afine,1134,1534
123524,1,Value for money...,Fantastic phone in this budget with latest Android updates... already received Pie. Super camera for photos and selfie Only cons are...no separate audio jack for aux cable and no SD card slot.,1135,1535
156191,5,Awesome,Superb phone,1136,1536
144562,4,Five Stars,Nice Product,1137,1537
168329,5,good quality product,good quality product,1138,1538
164876,1,Vry cool and light weight.....satisfied with prodct,Vry good voice....and bass is xtrmee....good for this price seller also shipped imediately,1139,1539
133026,2,Headset not received,"Headset are included in this description,but we did not received it, completely dissatisfied",1140,1540
158764,1,Deep Disappointment,The size of the phone is too small when compared with its competitors. This is way too disappointing about the phone and I can not return this phone now because the policy says so. Even the camera quality is too average.,1141,1541
123913,3,M10s,Fingerprint is very slowly working....😔,1142,1542
141521,2,Let me tell you very frank...,"Let me tell you very frank bass is quite good not great, connectivity is worst, battery is average, expectations is high for my side as per brand but its response totally fail , disappointed me.last but not the least when i open the parcel seal is open and box packaging in parcel is damage.",1143,1543
123657,3,Good for delicate users,Features are good for this price range... But display quality is so weak that not withstand for single drop... My phone dropped from my pocket and screen damaged even with case cover.,1144,1544
164663,3,Awesome,Very user friendly. Easy to operate.,1145,1545
126774,3,Good,Good,1146,1546
120232,2,Results are not as per advertisement,Dear Viewers I am written this review after usage f 15 days of this phone. Pros: Superb phone with monster battery life. Display is good. Cons: OTG is not supported in this phone. Camera is not like 48 megapixel. Charging cable is very short and back cover is also not provided in box. Back side of phone is simple and plastic not giving rich feel in this price segment. OS is ok Finger print sensor is ok not much faster as redmi. So the conclusion is not looking for battery life. Other things are also important.,1147,1547
115029,3,Smoothly run this phone,Back camera is dislike processor is good,1148,1548
167301,4,its good,awesome technology with good sound,1149,1549
132656,4,Gud phone,Gud phone with gud battery backup,1150,1550
155871,4,Buy with tele lens,Super quality for starting. Buy with tele lens,1151,1551
149949,3,Packaging was Normal. Product was grat.,Packaging was normal. Product is great. Same as you bought it from apple. No issues with the product. Thankyou amazon.,1152,1552
138682,4,Detection problem,"It is not detected in LENOVO K8 Note(Other memory cards were detected in this phone) But when inserted this moemory card (64GB) in other phone ,it worked fine.",1153,1553
140410,2,JBL GO Portable Wireless Bluetooth Speaker with Mic (Yellow),"Its act just like we always expect from merchant like JBL ..At first i was very much doubt about its authentication..but now ,i am ok by verifying WITH HARMAN india support(JBL).",1154,1554
141545,2,Inspirational,Life changing story.,1155,1555
111820,2,honor 8x is beautiful but packaging is very bad,"All over honor 8x is a best smartphone in 15 k price segment. beautiful design, Notch display,back glass...awesome mobile...but packaging is not well..Amazon provide very bad packaging..am received smartphone in wrapped in plastic and under honor smartphone box...not.big box....",1156,1556
152693,5,Must buy,"Quality product, value for money, I'm using this product since 3 months working properly , durability of the product is good",1157,1557
141205,3,Every thing is fine Samsung m30 s .,Just got Samsung m30s before 3 days ago. Reviews of this phone specially battery work long long time. Features r good. Amazon thanks for good deal. In low budget it's so good phone. Camera features are great I am happy for this & suggested to buyers. Thanks.,1158,1558
162785,4,Excellent,Very good,1159,1559
129700,5,Nice deal,Good product,1160,1560
140013,3,Fabulous,It's pretty good,1161,1561
124559,4,Best budget phone. Best rough use phone,Front camera is good. Battery is the best.,1162,1562
170348,3,very good,very easy to use. good storage capacity. very fast performance,1163,1563
162978,3,Very Good,Very good and value for money. Most impressive is the software updates as part of Android one program. Good performance and look.,1164,1564
166642,4,Good one for a budget price and when stock Android,Worthy for its price range.,1165,1565
133247,3,Disappoint on battery life,"Hi friends take this review as a best review.. The battery of 6000 MAh is not exactly 6000mah, it's been like 3250 mah... Not even 24 hrs, it is lasting it's even earlier,,,, Apart from battery all other features like operating system, storage, camera, heating everything is good...",1166,1566
